,date,open_spx,high_spx,low_spx,sp500,sp500_adj,volume_spx,divid,split coef,crisis,USA,Chinese,Trump,dynamic_corr
677,2019-09-12,3009.0801,3020.74,3000.9199,3009.5701,3009.5701,3791860000.0,0.0,1.0,29.76,29.67,40.5,5.12,-0.7447163239638049
678,2019-09-13,3012.21,3017.3301,3002.8999,3007.3899,3007.3899,3520060000.0,0.0,1.0,24.64,26.23,44.0,5.12,-0.75951557340802
679,2019-09-16,2996.4099,3002.1899,2990.6699,2997.96,2997.96,4274640000.0,0.0,1.0,33.25,25.42,39.5,3.640000000000001,-0.753250724396318
680,2019-09-17,2995.6699,3006.21,2993.73,3005.7,3005.7,3671840000.0,0.0,1.0,35.0,26.24,37.0,4.48,-0.7635064226298149
681,2019-09-18,3001.5,3007.8301,2978.5701,3006.73,3006.73,3435540000.0,0.0,1.0,28.7,26.24,38.0,4.340000000000002,-0.7456242105438671
682,2019-09-19,3010.3601,3021.99,3003.1599,3006.79,3006.79,3251290000.0,0.0,1.0,35.0,25.01,39.5,4.2,-0.7511081795559041
683,2019-09-20,3008.4199,3016.3701,2984.6799,2992.0701,2992.0701,6094740000.0,0.0,1.0,30.1,24.6,40.5,3.92,-0.7531928402723481
684,2019-09-23,2983.5,2999.1499,2982.23,2991.78,2991.78,3186590000.0,0.0,1.0,37.0,28.38,41.08,9.0,-0.7502436338527779
685,2019-09-24,3002.4299,3007.98,2957.73,2966.6001,2966.6001,3868160000.0,0.0,1.0,35.52,26.66,40.56,18.9,-0.607200309277269
686,2019-09-25,2968.3501,2989.8201,2952.8601,2984.8701,2984.8701,3318870000.0,0.0,1.0,36.63,27.95,41.6,30.0,0.32342514167703
687,2019-09-26,2985.73,2987.28,2963.71,2977.6201,2977.6201,3077240000.0,0.0,1.0,34.78,29.67,41.6,24.0,0.6658078328217839
688,2019-09-27,2985.47,2987.3101,2945.53,2961.79,2961.79,3243650000.0,0.0,1.0,34.04,26.23,44.2,19.2,0.5789463334540401
689,2019-09-30,2967.0701,2983.8501,2967.0701,2976.74,2976.74,3247610000.0,0.0,1.0,36.63,24.8,45.1,13.0,0.527431545303741
690,2019-10-01,2983.6899,2992.53,2938.7,2940.25,2940.25,3558040000.0,0.0,1.0,31.45,37.2,43.45,20.5,0.30919607951561
691,2019-10-02,2924.78,2924.78,2874.9299,2887.6101,2887.6101,3912520000.0,0.0,1.0,30.71,35.6,44.55,23.25,0.5968150262221539
692,2019-10-03,2885.3799,2911.1299,2855.9399,2910.6299,2910.6299,3503640000.0,0.0,1.0,28.12,36.4,47.3,23.5,0.610957519687756
693,2019-10-04,2918.5601,2953.74,2918.5601,2952.01,2952.01,2990830000.0,0.0,1.0,28.86,33.2,50.6,20.75,0.6282594068524581
694,2019-10-07,2944.23,2959.75,2935.6799,2938.79,2938.79,2940140000.0,0.0,1.0,33.15,39.9,42.35,18.96,0.608231839936708
695,2019-10-08,2920.3999,2925.47,2892.6599,2893.0601,2893.0601,3356450000.0,0.0,1.0,36.27,39.48,42.90000000000001,19.68,0.602351076944208
696,2019-10-09,2911.1001,2929.3201,2907.4099,2919.3999,2919.3999,2726820000.0,0.0,1.0,34.32,36.96,44.55,18.72,0.602160011391173
697,2019-10-10,2918.55,2948.46,2917.1201,2938.1299,2938.1299,3217250000.0,0.0,1.0,35.1,39.06,45.1,20.64,0.618756876733258
698,2019-10-11,2963.0701,2993.28,2963.0701,2970.27,2970.27,3580460000.0,0.0,1.0,28.86,39.48,50.05,22.56,0.693385893012314
699,2019-10-14,2965.8101,2972.8401,2962.9399,2966.1499,2966.1499,2557020000.0,0.0,1.0,32.4,38.95,45.90000000000001,18.48,0.7261476470656819
700,2019-10-15,2973.6101,3003.28,2973.6101,2995.6799,2995.6799,3340740000.0,0.0,1.0,34.0,38.95,43.2,15.18,0.6257904024781821
701,2019-10-16,2989.6799,2997.54,2985.2,2989.6899,2989.6899,3222570000.0,0.0,1.0,36.8,41.0,43.74,16.94,0.520016255751739
702,2019-10-17,3000.77,3008.29,2991.79,2997.95,2997.95,3115960000.0,0.0,1.0,35.2,37.72,43.74,21.12,0.622809785946746
703,2019-10-18,2996.8401,3000.0,2976.3101,2986.2,2986.2,3264290000.0,0.0,1.0,32.0,36.49,45.90000000000001,18.04,0.706737544667422
704,2019-10-21,2996.48,3007.3301,2995.3501,3006.72,3006.72,3271620000.0,0.0,1.0,34.4,38.0,42.12000000000001,11.21,0.615535526062462
705,2019-10-22,3010.73,3014.5701,2995.04,2995.99,2995.99,3523890000.0,0.0,1.0,40.0,36.0,41.58000000000001,12.16,0.21462573649757602
706,2019-10-23,2994.01,3004.78,2991.21,3004.52,3004.52,3392870000.0,0.0,1.0,35.6,36.4,42.66,13.3,0.0890671382237535
707,2019-10-24,3014.78,3016.0701,3000.4199,3010.29,3010.29,3692600000.0,0.0,1.0,35.6,36.0,43.74,12.73,0.256262308384121
708,2019-10-25,3003.3201,3027.3899,3001.9399,3022.55,3022.55,3370370000.0,0.0,1.0,28.8,35.6,48.06,11.78,0.210882317768732
709,2019-10-28,3032.1201,3044.0801,3032.1201,3039.4199,3039.4199,3521230000.0,0.0,1.0,31.16,35.2,39.22,24.0,-0.0156890886975163
710,2019-10-29,3035.3899,3047.8701,3034.8101,3036.8899,3036.8899,3589930000.0,0.0,1.0,33.44,35.6,40.81,18.48,0.642675161653812
711,2019-10-30,3039.74,3050.1001,3025.96,3046.77,3046.77,3776030000.0,0.0,1.0,31.54,35.6,41.87000000000001,16.08,0.5180015908441471
712,2019-10-31,3046.8999,3046.8999,3023.1899,3037.5601,3037.5601,4139280000.0,0.0,1.0,28.12,34.4,39.22,19.2,0.476001167466813
713,2019-11-01,3050.72,3066.95,3050.72,3066.9099,3066.9099,3930200000.0,0.0,1.0,23.94,34.800000000000004,45.58000000000001,18.24,0.6310037114949301
714,2019-11-04,3078.96,3085.2,3074.8701,3078.27,3078.27,4146850000.0,0.0,1.0,32.8,39.77,41.87000000000001,14.3,0.6201450194224439
715,2019-11-05,3080.8,3083.95,3072.1499,3074.6201,3074.6201,4486130000.0,0.0,1.0,32.8,39.36,39.22,16.06,0.469042114971526
716,2019-11-06,3075.1001,3078.3401,3065.8899,3076.78,3076.78,4458190000.0,0.0,1.0,29.93,38.13,40.28,17.16,0.5960686892251329
717,2019-11-07,3087.02,3097.77,3080.23,3085.1799,3085.1799,4144640000.0,0.0,1.0,35.26,38.95,40.81,17.16,0.644891622732355
718,2019-11-08,3081.25,3093.0901,3073.5801,3093.0801,3093.0801,3499150000.0,0.0,1.0,32.39,38.95,45.05,17.82,0.6426613424338511
719,2019-11-11,3080.3301,3088.3301,3075.8201,3087.01,3087.01,3035530000.0,0.0,1.0,29.200000000000006,40.0,42.40000000000001,13.86,0.661282181302224
720,2019-11-12,3089.28,3102.6101,3084.73,3091.8401,3091.8401,3466010000.0,0.0,1.0,32.4,37.6,38.16,12.6,0.4664571469533979
721,2019-11-13,3084.1799,3098.0601,3078.8,3094.04,3094.04,3509280000.0,0.0,1.0,32.800000000000004,36.4,40.28,17.43,0.28242608808603903
722,2019-11-14,3090.75,3098.2,3083.26,3096.6299,3096.6299,3276070000.0,0.0,1.0,30.8,35.2,41.34,15.75,0.6134757275029621
723,2019-11-15,3107.9199,3120.46,3104.6001,3120.46,3120.46,3335650000.0,0.0,1.0,26.8,35.6,42.40000000000001,19.32,0.5572870963068841
724,2019-11-18,3117.9099,3124.1699,3112.0601,3122.03,3122.03,3436690000.0,0.0,1.0,36.98,35.88,41.040000000000006,16.330000000000002,0.6917640727415619
725,2019-11-19,3127.45,3127.6399,3113.47,3120.1799,3120.1799,3590070000.0,0.0,1.0,35.26,34.32,40.5,18.4,0.585567367978946
726,2019-11-20,3114.6599,3118.97,3091.4099,3108.46,3108.46,4034890000.0,0.0,1.0,43.0,37.05,41.58000000000001,23.0,0.6622623220315921
727,2019-11-21,3108.49,3110.1101,3094.55,3103.54,3103.54,3720560000.0,0.0,1.0,33.97,33.93,42.66,21.85,0.7114517441110021
728,2019-11-22,3111.4099,3112.8701,3099.26,3110.29,3110.29,3226780000.0,0.0,1.0,31.39,34.71,45.90000000000001,17.94,0.6653903521869611
729,2019-11-25,3117.4399,3133.8301,3117.4399,3133.6399,3133.6399,3511530000.0,0.0,1.0,25.500000000000004,35.2,39.75,9.86,0.5795972876588511
730,2019-11-26,3134.8501,3142.6899,3131.0,3140.52,3140.52,4595590000.0,0.0,1.0,26.180000000000003,36.0,40.81,10.71,0.0500497401102868
731,2019-11-27,3145.49,3154.26,3143.4099,3153.6299,3153.6299,3033090000.0,0.0,1.0,24.82,35.6,42.40000000000001,12.41,-0.23271774436553896
732,2019-11-29,3147.1799,3150.3,3139.3401,3140.98,3140.98,1743020000.0,0.0,1.0,15.64,35.6,35.51000000000001,9.01,-0.0729950714135392
733,2019-12-02,3143.8501,3144.3101,3110.78,3113.8701,3113.8701,3268740000.0,0.0,1.0,18.700000000000006,39.0,21.06,1.02,-0.519005467780921
734,2019-12-03,3087.4099,3094.97,3070.3301,3093.2,3093.2,3653390000.0,0.0,1.0,20.35,37.44,22.68,1.1900000000000002,-0.6953984692531789
735,2019-12-04,3103.5,3119.3799,3102.53,3112.76,3112.76,3695030000.0,0.0,1.0,26.4,35.88,22.14,1.7000000000000002,-0.6903150046858131
736,2019-12-05,3119.21,3119.45,3103.76,3117.4299,3117.4299,3355750000.0,0.0,1.0,25.85,34.32,23.76,1.87,-0.708482207926292
737,2019-12-06,3134.6201,3150.6001,3134.6201,3145.9099,3145.9099,3479480000.0,0.0,1.0,20.35,34.71,23.22,1.53,-0.733396572422059
738,2019-12-09,3141.8601,3148.8701,3135.46,3135.96,3135.96,3345990000.0,0.0,1.0,91.0,36.48,23.1,1.76,-0.7578036384214071
739,2019-12-10,3135.3601,3142.1201,3126.0901,3132.52,3132.52,3343790000.0,0.0,1.0,85.0,34.2,23.65,2.2,-0.7555749053586981
740,2019-12-11,3135.75,3143.98,3133.21,3141.6299,3141.6299,3252540000.0,0.0,1.0,100.0,33.06,23.1,2.2,-0.7513085179258101
741,2019-12-12,3141.23,3176.28,3138.47,3168.5701,3168.5701,3990690000.0,0.0,1.0,71.0,33.06,24.750000000000004,2.2,-0.756551554646395
742,2019-12-13,3166.6499,3182.6799,3156.51,3168.8,3168.8,3736870000.0,0.0,1.0,47.0,31.92,25.85,2.86,-0.763234160584604
743,2019-12-16,3183.6299,3197.71,3183.6299,3191.45,3191.45,4051790000.0,0.0,1.0,17.02,32.68,25.76,4.88,-0.753911976510696
744,2019-12-17,3195.3999,3198.22,3191.03,3192.52,3192.52,3837540000.0,0.0,1.0,15.18,35.34,25.200000000000006,5.49,-0.727407457799475
745,2019-12-18,3195.21,3198.48,3191.1399,3191.1399,3191.1399,4014080000.0,0.0,1.0,16.1,36.1,24.64,17.69,-0.7305105243820541
746,2019-12-19,3192.3201,3205.48,3192.3201,3205.3701,3205.3701,3720450000.0,0.0,1.0,13.8,35.34,24.64,61.0,0.0428203858270583
747,2019-12-20,3223.3301,3225.6499,3216.03,3221.22,3221.22,6454270000.0,0.0,1.0,11.5,35.34,26.880000000000006,13.42,0.654174388623758
748,2019-12-23,3226.05,3227.78,3222.3,3224.01,3224.01,3060610000.0,0.0,1.0,6.67,32.3,40.28,1.71,0.40786297505122704
749,2019-12-24,3225.45,3226.4299,3220.51,3223.3799,3223.3799,1296540000.0,0.0,1.0,5.51,30.4,47.88,1.71,-0.0647091632393194
750,2019-12-26,3227.2,3240.0801,3227.2,3239.9099,3239.9099,2160680000.0,0.0,1.0,6.09,38.0,47.12,1.33,-0.29955094841401597
751,2019-12-27,3247.23,3247.9299,3234.3701,3240.02,3240.02,2428670000.0,0.0,1.0,5.8,34.96,41.8,1.52,-0.5028625009708739
752,2019-12-30,3240.0901,3240.9199,3216.5701,3221.29,3221.29,3013290000.0,0.0,1.0,5.78,38.95,39.75,1.47,-0.626307587907789
753,2019-12-31,3215.1799,3231.72,3212.03,3230.78,3230.78,2893810000.0,0.0,1.0,7.48,34.03,48.75,1.26,-0.695240091044288
754,2020-01-02,3244.6699,3258.1399,3235.53,3257.8501,3257.8501,3458250000.0,0.0,1.0,11.22,29.52,27.75,5.25,-0.734552235530251
755,2020-01-03,3226.3601,3246.1499,3222.3401,3234.8501,3234.8501,3461290000.0,0.0,1.0,10.88,33.62,25.5,13.44,-0.6843439780676651
756,2020-01-06,3217.55,3246.8401,3214.6399,3246.28,3246.28,3674070000.0,0.0,1.0,20.68,37.26000000000001,19.52,15.95,-0.28172887376940603
757,2020-01-07,3241.8601,3244.9099,3232.4299,3237.1799,3237.1799,3420380000.0,0.0,1.0,24.91,34.96,19.52,13.34,0.381890271064618
758,2020-01-08,3238.5901,3267.0701,3236.6699,3253.05,3253.05,3720890000.0,0.0,1.0,23.97,41.4,18.91,29.0,0.30920693855537396
759,2020-01-09,3266.03,3275.5801,3263.6699,3274.7,3274.7,3638390000.0,0.0,1.0,17.86,34.04,20.13,12.47,0.672514299405182
760,2020-01-10,3281.8101,3282.99,3260.8601,3265.3501,3265.3501,3212970000.0,0.0,1.0,18.33,31.28,21.35,10.44,0.40839638194602007
761,2020-01-13,3271.1299,3288.1299,3268.4299,3288.1299,3288.1299,3456380000.0,0.0,1.0,27.3,28.0,20.48,5.04,0.10597250795975
762,2020-01-14,3285.3501,3294.25,3277.1899,3283.1499,3283.1499,3665130000.0,0.0,1.0,31.200000000000006,29.200000000000006,20.48,6.48,-0.499752941379411
763,2020-01-15,3282.27,3298.6599,3280.6899,3289.29,3289.29,3716840000.0,0.0,1.0,65.0,28.8,21.12,6.84,-0.5558666550741711
764,2020-01-16,3302.97,3317.1101,3302.8201,3316.8101,3316.8101,3535080000.0,0.0,1.0,38.35,27.6,21.12,6.66,-0.634527764175156
765,2020-01-17,3323.6599,3329.8799,3318.8601,3329.6201,3329.6201,3698170000.0,0.0,1.0,31.85,27.200000000000006,22.4,6.48,-0.698389990594709
766,2020-01-21,3321.03,3329.79,3316.6101,3320.79,3320.79,4105340000.0,0.0,1.0,17.2,31.39,36.26,6.84,-0.727188916835192
767,2020-01-22,3330.02,3337.77,3320.04,3321.75,3321.75,3619850000.0,0.0,1.0,15.91,33.54,41.16,7.22,-0.7245551089956
768,2020-01-23,3315.77,3326.8799,3301.8701,3325.54,3325.54,3764860000.0,0.0,1.0,17.63,33.11,48.02,7.79,-0.720091595553032
769,2020-01-24,3333.1001,3333.1799,3281.53,3295.47,3295.47,3707130000.0,0.0,1.0,14.19,34.83,66.64,7.6,-0.7085243653497378
770,2020-01-27,3247.1599,3258.8501,3234.5,3243.6299,3243.6299,3823100000.0,0.0,1.0,14.44,54.88,33.54,8.74,-0.7148136476052199
771,2020-01-28,3255.3501,3285.78,3253.22,3276.24,3276.24,3526720000.0,0.0,1.0,13.68,54.88,30.42,9.43,-0.670261073266755
772,2020-01-29,3289.46,3293.47,3271.8899,3273.3999,3273.3999,3584500000.0,0.0,1.0,13.3,53.2,28.86,9.66,-0.64473582561006
773,2020-01-30,3256.45,3285.9099,3242.8,3283.6599,3283.6599,3787250000.0,0.0,1.0,12.16,56.00000000000001,28.08,8.97,-0.636442185960771
774,2020-01-31,3282.3301,3282.3301,3214.6799,3225.52,3225.52,4527830000.0,0.0,1.0,12.92,50.40000000000001,28.08,11.04,-0.680953607974083
775,2020-02-03,3235.6599,3268.4399,3235.6599,3248.9199,3248.9199,3757910000.0,0.0,1.0,32.0,37.26000000000001,43.66,17.849999999999994,-0.5200169432796989
776,2020-02-04,3280.6101,3306.9199,3280.6101,3297.5901,3297.5901,3995320000.0,0.0,1.0,36.8,36.8,42.48,14.0,0.454876093235214
777,2020-02-05,3324.9099,3337.5801,3313.75,3334.6899,3334.6899,4117730000.0,0.0,1.0,38.40000000000001,35.42,41.3,35.0,0.36084526780247705
778,2020-02-06,3344.9199,3347.96,3334.3899,3345.78,3345.78,3868370000.0,0.0,1.0,36.4,34.5,43.07,23.45,0.693009056540402
779,2020-02-07,3335.54,3341.4199,3322.1201,3327.71,3327.71,3730650000.0,0.0,1.0,34.800000000000004,34.5,49.56,14.0,0.5142326704274279
780,2020-02-10,3318.28,3352.26,3317.77,3352.0901,3352.0901,3450350000.0,0.0,1.0,34.03,34.2,42.74999999999999,6.2,0.35377999639018604
781,2020-02-11,3365.8701,3375.6299,3352.72,3357.75,3357.75,3760550000.0,0.0,1.0,39.77,35.1,41.61,6.4,-0.272868858190196
782,2020-02-12,3370.5,3381.47,3369.72,3379.45,3379.45,3926380000.0,0.0,1.0,41.0,33.75,40.47,6.6000000000000005,-0.47377113688151395
783,2020-02-13,3365.8999,3385.0901,3360.52,3373.9399,3373.9399,3498240000.0,0.0,1.0,36.49,31.95,40.47,5.800000000000002,-0.605561792739126
784,2020-02-14,3378.0801,3380.6899,3366.1499,3380.1599,3380.1599,3398040000.0,0.0,1.0,32.8,31.05,43.88999999999999,5.800000000000002,-0.6968783489321869
785,2020-02-18,3369.04,3375.01,3355.6101,3370.29,3370.29,3746720000.0,0.0,1.0,36.1,32.68,37.95,5.800000000000002,-0.72399657664657
786,2020-02-19,3380.3899,3393.52,3378.8301,3386.1499,3386.1499,3600150000.0,0.0,1.0,37.24,31.82,36.85,6.6000000000000005,-0.734051159206585
787,2020-02-20,3380.45,3389.1499,3341.02,3373.23,3373.23,4007320000.0,0.0,1.0,34.96,30.96,37.40000000000001,7.4,-0.7231158069391741
788,2020-02-21,3360.5,3360.76,3328.45,3337.75,3337.75,3899270000.0,0.0,1.0,32.68,30.1,39.6,6.6000000000000005,-0.7088213856568628
789,2020-02-24,3257.6101,3259.8101,3214.6499,3225.8899,3225.8899,4842960000.0,0.0,1.0,44.62000000000001,44.82,39.76000000000001,5.32,-0.7293544176615709
790,2020-02-25,3238.9399,3246.99,3118.77,3128.21,3128.21,5591510000.0,0.0,1.0,46.0,48.6,38.64,5.32,-0.724703617335968
791,2020-02-26,3139.8999,3182.51,3108.99,3116.3899,3116.3899,5478110000.0,0.0,1.0,41.86,54.0,38.64,5.89,-0.705349488875049
792,2020-02-27,3062.54,3097.0701,2977.3899,2978.76,2978.76,7058840000.0,0.0,1.0,38.18,52.38,38.64,5.51,-0.7034352374637071
793,2020-02-28,2916.8999,2959.72,2855.8401,2954.22,2954.22,8563850000.0,0.0,1.0,45.08000000000001,50.76000000000001,41.44000000000001,5.32,-0.66915227951193
794,2020-03-02,2974.28,3090.96,2945.1899,3090.23,3090.23,6376400000.0,0.0,1.0,21.42,31.32,42.12000000000001,4.6000000000000005,-0.682493656878545
795,2020-03-03,3096.46,3136.72,2976.6299,3003.3701,3003.3701,6355940000.0,0.0,1.0,22.26,31.9,39.52,5.2,-0.7602013284975849
796,2020-03-04,3045.75,3130.97,3034.3799,3130.1201,3130.1201,5035480000.0,0.0,1.0,20.16,30.74,39.52,6.6000000000000005,-0.727280196402784
797,2020-03-05,3075.7,3083.04,2999.8301,3023.9399,3023.9399,5575550000.0,0.0,1.0,23.52,30.16,40.04,5.2,-0.7168005167708761
798,2020-03-06,2954.2,2985.9299,2901.54,2972.3701,2972.3701,6552140000.0,0.0,1.0,21.42,30.74,41.6,5.0,-0.7015898503246879
799,2020-03-09,2863.8899,2863.8899,2734.4299,2746.5601,2746.5601,8423050000.0,0.0,1.0,28.62,47.790000000000006,38.76,11.31,-0.6988671843586829
800,2020-03-10,2813.48,2882.5901,2734.0,2882.23,2882.23,7635960000.0,0.0,1.0,29.15,51.03,37.74,11.31,-0.529657609566036
801,2020-03-11,2825.6001,2825.6001,2707.22,2741.3799,2741.3799,7374110000.0,0.0,1.0,29.15,55.08000000000001,37.23,12.48,-0.39813949233681606
802,2020-03-12,2630.8601,2660.95,2478.8601,2480.6399,2480.6399,8829380000.0,0.0,1.0,38.16,72.9,38.76,28.08,-0.276574792695916
803,2020-03-13,2569.99,2711.3301,2492.3701,2711.02,2711.02,8258670000.0,0.0,1.0,38.69000000000001,68.85000000000001,39.27,39.0,-0.945151104378549
804,2020-03-16,2508.5901,2562.98,2380.9399,2386.1299,2386.1299,7781540000.0,0.0,1.0,68.73,100.0,39.76000000000001,27.45,-0.801035202817948
805,2020-03-17,2425.6599,2553.9299,2367.04,2529.1899,2529.1899,8358500000.0,0.0,1.0,71.10000000000002,89.0,42.00000000000001,23.4,-0.5157526713866359
806,2020-03-18,2436.5,2453.5701,2280.52,2398.1001,2398.1001,8755780000.0,0.0,1.0,79.0,88.0,48.72000000000001,29.25,-0.534959887420695
807,2020-03-19,2393.48,2466.97,2319.78,2409.3899,2409.3899,7946710000.0,0.0,1.0,77.42,89.0,52.08000000000001,27.45,-0.728876153001228
808,2020-03-20,2431.9399,2453.01,2295.5601,2304.9199,2304.9199,9044690000.0,0.0,1.0,73.47,85.0,53.2,23.85,-0.738462127628798
809,2020-03-23,2290.71,2300.73,2191.8601,2237.3999,2237.3999,7402180000.0,0.0,1.0,73.5,76.8,47.040000000000006,15.3,-0.7309828636468739
810,2020-03-24,2344.4399,2449.71,2344.4399,2447.3301,2447.3301,7547350000.0,0.0,1.0,72.0,80.64,47.6,16.66,-0.571881442637553
811,2020-03-25,2457.77,2571.4199,2407.53,2475.5601,2475.5601,8285670000.0,0.0,1.0,63.75,79.67999999999998,44.24,14.62,-0.570633529679615
812,2020-03-26,2501.29,2637.01,2500.72,2630.0701,2630.0701,7753160000.0,0.0,1.0,63.75,89.28,45.36000000000001,12.920000000000002,-0.550366939773545
813,2020-03-27,2555.8701,2615.9099,2520.02,2541.47,2541.47,6194330000.0,0.0,1.0,64.5,89.28,47.6,14.28,-0.436226339864602
814,2020-03-30,2558.98,2631.8,2545.28,2626.6499,2626.6499,5746220000.0,0.0,1.0,53.040000000000006,72.16,41.58000000000001,11.48,-0.6024774374602521
815,2020-03-31,2614.6899,2641.3899,2571.1499,2584.5901,2584.5901,6568290000.0,0.0,1.0,50.32,66.88,44.82,9.24,-0.31455546974031606
816,2020-04-01,2498.0801,2522.75,2447.49,2470.5,2470.5,5947900000.0,0.0,1.0,67.32000000000001,88.0,45.90000000000001,26.6,0.385647106184547
817,2020-04-02,2458.54,2533.22,2455.79,2526.8999,2526.8999,6454990000.0,0.0,1.0,68.0,85.36,46.44000000000001,25.480000000000004,-0.788847923973375
818,2020-04-03,2514.9199,2538.1799,2459.96,2488.6499,2488.6499,6087190000.0,0.0,1.0,63.24,78.32000000000002,46.98,24.92,-0.755247563232961
819,2020-04-06,2578.28,2676.8501,2574.5701,2663.6799,2663.6799,6391860000.0,0.0,1.0,53.4,71.2,44.0,23.25,-0.740297094749079
